,source,target,film,year,studio
19,Mark Burton,Cecil Kramer,Wallace,2005,DreamWorks
20,Mark Burton,Peter Lord,Wallace,2005,DreamWorks
21,Mark Burton,Michael Rose,Wallace,2005,DreamWorks
22,Mark Burton,Carla Shelley,Wallace,2005,DreamWorks
23,Mark Burton,David Sproxton,Wallace,2005,DreamWorks
24,Bob Baker,Claire Jennings,Wallace,2005,DreamWorks
25,Bob Baker,Cecil Kramer,Wallace,2005,DreamWorks
26,Bob Baker,Peter Lord,Wallace,2005,DreamWorks
27,Bob Baker,Michael Rose,Wallace,2005,DreamWorks
28,Bob Baker,Carla Shelley,Wallace,2005,DreamWorks
29,Bob Baker,David Sproxton,Wallace,2005,DreamWorks
30,Claire Jennings,Cecil Kramer,Wallace,2005,DreamWorks
31,Claire Jennings,Peter Lord,Wallace,2005,DreamWorks
32,Claire Jennings,Michael Rose,Wallace,2005,DreamWorks
33,Claire Jennings,Carla Shelley,Wallace,2005,DreamWorks
34,Claire Jennings,David Sproxton,Wallace,2005,DreamWorks
35,Cecil Kramer,Peter Lord,Wallace,2005,DreamWorks
36,Cecil Kramer,Michael Rose,Wallace,2005,DreamWorks
37,Cecil Kramer,Carla Shelley,Wallace,2005,DreamWorks
38,Cecil Kramer,David Sproxton,Wallace,2005,DreamWorks
39,Peter Lord,Michael Rose,Wallace,2005,DreamWorks
40,Peter Lord,Carla Shelley,Wallace,2005,DreamWorks
41,Peter Lord,David Sproxton,Wallace,2005,DreamWorks
42,Michael Rose,Carla Shelley,Wallace,2005,DreamWorks
43,Michael Rose,David Sproxton,Wallace,2005,DreamWorks
44,Carla Shelley,David Sproxton,Wallace,2005,DreamWorks
0,Tim Johnson,Karey Kirkpatrick,OverHedge,2006,DreamWorks
1,Tim Johnson,Len Blum,OverHedge,2006,DreamWorks
2,Tim Johnson,Lorne Cameron,OverHedge,2006,DreamWorks
3,Tim Johnson,David Hoselton,OverHedge,2006,DreamWorks
4,Tim Johnson,Michael Fry,OverHedge,2006,DreamWorks
5,Tim Johnson,T. Lewis,OverHedge,2006,DreamWorks
6,Tim Johnson,Chris Poche,OverHedge,2006,DreamWorks
7,Tim Johnson,Mike de Seve,OverHedge,2006,DreamWorks
8,Tim Johnson,Eric Forsberg,OverHedge,2006,DreamWorks
9,Tim Johnson,Bonnie Arnold,OverHedge,2006,DreamWorks
10,Tim Johnson,Ellen Coss,OverHedge,2006,DreamWorks
11,Tim Johnson,Jim Cox,OverHedge,2006,DreamWorks
12,Tim Johnson,Bill Damaschke,OverHedge,2006,DreamWorks
13,Tim Johnson,Christian Kubsch,OverHedge,2006,DreamWorks
14,Karey Kirkpatrick,Len Blum,OverHedge,2006,DreamWorks
15,Karey Kirkpatrick,Lorne Cameron,OverHedge,2006,DreamWorks
16,Karey Kirkpatrick,David Hoselton,OverHedge,2006,DreamWorks
17,Karey Kirkpatrick,Michael Fry,OverHedge,2006,DreamWorks
18,Karey Kirkpatrick,T. Lewis,OverHedge,2006,DreamWorks
19,Karey Kirkpatrick,Chris Poche,OverHedge,2006,DreamWorks
20,Karey Kirkpatrick,Mike de Seve,OverHedge,2006,DreamWorks
21,Karey Kirkpatrick,Eric Forsberg,OverHedge,2006,DreamWorks
22,Karey Kirkpatrick,Bonnie Arnold,OverHedge,2006,DreamWorks
23,Karey Kirkpatrick,Ellen Coss,OverHedge,2006,DreamWorks
24,Karey Kirkpatrick,Jim Cox,OverHedge,2006,DreamWorks
25,Karey Kirkpatrick,Bill Damaschke,OverHedge,2006,DreamWorks
26,Karey Kirkpatrick,Christian Kubsch,OverHedge,2006,DreamWorks
27,Len Blum,Lorne Cameron,OverHedge,2006,DreamWorks
28,Len Blum,David Hoselton,OverHedge,2006,DreamWorks
29,Len Blum,Michael Fry,OverHedge,2006,DreamWorks
30,Len Blum,T. Lewis,OverHedge,2006,DreamWorks
31,Len Blum,Chris Poche,OverHedge,2006,DreamWorks
32,Len Blum,Mike de Seve,OverHedge,2006,DreamWorks
33,Len Blum,Eric Forsberg,OverHedge,2006,DreamWorks
34,Len Blum,Bonnie Arnold,OverHedge,2006,DreamWorks
35,Len Blum,Ellen Coss,OverHedge,2006,DreamWorks
36,Len Blum,Jim Cox,OverHedge,2006,DreamWorks
37,Len Blum,Bill Damaschke,OverHedge,2006,DreamWorks
38,Len Blum,Christian Kubsch,OverHedge,2006,DreamWorks
39,Lorne Cameron,David Hoselton,OverHedge,2006,DreamWorks
40,Lorne Cameron,Michael Fry,OverHedge,2006,DreamWorks
41,Lorne Cameron,T. Lewis,OverHedge,2006,DreamWorks
42,Lorne Cameron,Chris Poche,OverHedge,2006,DreamWorks
43,Lorne Cameron,Mike de Seve,OverHedge,2006,DreamWorks
44,Lorne Cameron,Eric Forsberg,OverHedge,2006,DreamWorks
45,Lorne Cameron,Bonnie Arnold,OverHedge,2006,DreamWorks
46,Lorne Cameron,Ellen Coss,OverHedge,2006,DreamWorks
47,Lorne Cameron,Jim Cox,OverHedge,2006,DreamWorks
48,Lorne Cameron,Bill Damaschke,OverHedge,2006,DreamWorks
49,Lorne Cameron,Christian Kubsch,OverHedge,2006,DreamWorks
50,David Hoselton,Michael Fry,OverHedge,2006,DreamWorks
51,David Hoselton,T. Lewis,OverHedge,2006,DreamWorks
52,David Hoselton,Chris Poche,OverHedge,2006,DreamWorks
53,David Hoselton,Mike de Seve,OverHedge,2006,DreamWorks
54,David Hoselton,Eric Forsberg,OverHedge,2006,DreamWorks
55,David Hoselton,Bonnie Arnold,OverHedge,2006,DreamWorks
56,David Hoselton,Ellen Coss,OverHedge,2006,DreamWorks
57,David Hoselton,Jim Cox,OverHedge,2006,DreamWorks
58,David Hoselton,Bill Damaschke,OverHedge,2006,DreamWorks
59,David Hoselton,Christian Kubsch,OverHedge,2006,DreamWorks
60,Michael Fry,T. Lewis,OverHedge,2006,DreamWorks
61,Michael Fry,Chris Poche,OverHedge,2006,DreamWorks
62,Michael Fry,Mike de Seve,OverHedge,2006,DreamWorks
63,Michael Fry,Eric Forsberg,OverHedge,2006,DreamWorks
64,Michael Fry,Bonnie Arnold,OverHedge,2006,DreamWorks
65,Michael Fry,Ellen Coss,OverHedge,2006,DreamWorks
66,Michael Fry,Jim Cox,OverHedge,2006,DreamWorks
67,Michael Fry,Bill Damaschke,OverHedge,2006,DreamWorks
68,Michael Fry,Christian Kubsch,OverHedge,2006,DreamWorks
69,T. Lewis,Chris Poche,OverHedge,2006,DreamWorks
70,T. Lewis,Mike de Seve,OverHedge,2006,DreamWorks
71,T. Lewis,Eric Forsberg,OverHedge,2006,DreamWorks
72,T. Lewis,Bonnie Arnold,OverHedge,2006,DreamWorks
73,T. Lewis,Ellen Coss,OverHedge,2006,DreamWorks
74,T. Lewis,Jim Cox,OverHedge,2006,DreamWorks
75,T. Lewis,Bill Damaschke,OverHedge,2006,DreamWorks
76,T. Lewis,Christian Kubsch,OverHedge,2006,DreamWorks
77,Chris Poche,Mike de Seve,OverHedge,2006,DreamWorks
78,Chris Poche,Eric Forsberg,OverHedge,2006,DreamWorks
79,Chris Poche,Bonnie Arnold,OverHedge,2006,DreamWorks
80,Chris Poche,Ellen Coss,OverHedge,2006,DreamWorks
81,Chris Poche,Jim Cox,OverHedge,2006,DreamWorks
82,Chris Poche,Bill Damaschke,OverHedge,2006,DreamWorks
83,Chris Poche,Christian Kubsch,OverHedge,2006,DreamWorks
84,Mike de Seve,Eric Forsberg,OverHedge,2006,DreamWorks
85,Mike de Seve,Bonnie Arnold,OverHedge,2006,DreamWorks
86,Mike de Seve,Ellen Coss,OverHedge,2006,DreamWorks
87,Mike de Seve,Jim Cox,OverHedge,2006,DreamWorks
88,Mike de Seve,Bill Damaschke,OverHedge,2006,DreamWorks
89,Mike de Seve,Christian Kubsch,OverHedge,2006,DreamWorks
90,Eric Forsberg,Bonnie Arnold,OverHedge,2006,DreamWorks
91,Eric Forsberg,Ellen Coss,OverHedge,2006,DreamWorks
92,Eric Forsberg,Jim Cox,OverHedge,2006,DreamWorks
93,Eric Forsberg,Bill Damaschke,OverHedge,2006,DreamWorks
94,Eric Forsberg,Christian Kubsch,OverHedge,2006,DreamWorks
95,Bonnie Arnold,Ellen Coss,OverHedge,2006,DreamWorks
96,Bonnie Arnold,Jim Cox,OverHedge,2006,DreamWorks
97,Bonnie Arnold,Bill Damaschke,OverHedge,2006,DreamWorks
98,Bonnie Arnold,Christian Kubsch,OverHedge,2006,DreamWorks
99,Ellen Coss,Jim Cox,OverHedge,2006,DreamWorks
100,Ellen Coss,Bill Damaschke,OverHedge,2006,DreamWorks
101,Ellen Coss,Christian Kubsch,OverHedge,2006,DreamWorks
102,Jim Cox,Bill Damaschke,OverHedge,2006,DreamWorks
103,Jim Cox,Christian Kubsch,OverHedge,2006,DreamWorks
104,Bill Damaschke,Christian Kubsch,OverHedge,2006,DreamWorks
0,David Bowers,Sam Fell,FlushedAway,2006,DreamWorks
1,David Bowers,Dick Clement,FlushedAway,2006,DreamWorks
2,David Bowers,Ian La Frenais,FlushedAway,2006,DreamWorks
3,David Bowers,Christopher Lloyd,FlushedAway,2006,DreamWorks
4,David Bowers,Joe Keenan,FlushedAway,2006,DreamWorks
5,David Bowers,William Davies,FlushedAway,2006,DreamWorks
6,David Bowers,Peter Lord,FlushedAway,2006,DreamWorks
7,David Bowers,Maryann Garger,FlushedAway,2006,DreamWorks
8,David Bowers,Cecil Kramer,FlushedAway,2006,DreamWorks
9,David Bowers,Steve Pegram,FlushedAway,2006,DreamWorks
10,David Bowers,David Sproxton,FlushedAway,2006,DreamWorks
11,Sam Fell,Dick Clement,FlushedAway,2006,DreamWorks
12,Sam Fell,Ian La Frenais,FlushedAway,2006,DreamWorks
13,Sam Fell,Christopher Lloyd,FlushedAway,2006,DreamWorks
14,Sam Fell,Joe Keenan,FlushedAway,2006,DreamWorks
15,Sam Fell,William Davies,FlushedAway,2006,DreamWorks
16,Sam Fell,Peter Lord,FlushedAway,2006,DreamWorks
17,Sam Fell,Maryann Garger,FlushedAway,2006,DreamWorks
18,Sam Fell,Cecil Kramer,FlushedAway,2006,DreamWorks
19,Sam Fell,Steve Pegram,FlushedAway,2006,DreamWorks
20,Sam Fell,David Sproxton,FlushedAway,2006,DreamWorks
21,Dick Clement,Ian La Frenais,FlushedAway,2006,DreamWorks
22,Dick Clement,Christopher Lloyd,FlushedAway,2006,DreamWorks
23,Dick Clement,Joe Keenan,FlushedAway,2006,DreamWorks
24,Dick Clement,William Davies,FlushedAway,2006,DreamWorks
25,Dick Clement,Peter Lord,FlushedAway,2006,DreamWorks
26,Dick Clement,Maryann Garger,FlushedAway,2006,DreamWorks
27,Dick Clement,Cecil Kramer,FlushedAway,2006,DreamWorks
28,Dick Clement,Steve Pegram,FlushedAway,2006,DreamWorks
29,Dick Clement,David Sproxton,FlushedAway,2006,DreamWorks
30,Ian La Frenais,Christopher Lloyd,FlushedAway,2006,DreamWorks
31,Ian La Frenais,Joe Keenan,FlushedAway,2006,DreamWorks
32,Ian La Frenais,William Davies,FlushedAway,2006,DreamWorks
33,Ian La Frenais,Peter Lord,FlushedAway,2006,DreamWorks
34,Ian La Frenais,Maryann Garger,FlushedAway,2006,DreamWorks
35,Ian La Frenais,Cecil Kramer,FlushedAway,2006,DreamWorks
36,Ian La Frenais,Steve Pegram,FlushedAway,2006,DreamWorks
37,Ian La Frenais,David Sproxton,FlushedAway,2006,DreamWorks
38,Christopher Lloyd,Joe Keenan,FlushedAway,2006,DreamWorks
39,Christopher Lloyd,William Davies,FlushedAway,2006,DreamWorks
40,Christopher Lloyd,Peter Lord,FlushedAway,2006,DreamWorks
41,Christopher Lloyd,Maryann Garger,FlushedAway,2006,DreamWorks
42,Christopher Lloyd,Cecil Kramer,FlushedAway,2006,DreamWorks
43,Christopher Lloyd,Steve Pegram,FlushedAway,2006,DreamWorks
44,Christopher Lloyd,David Sproxton,FlushedAway,2006,DreamWorks
45,Joe Keenan,William Davies,FlushedAway,2006,DreamWorks
46,Joe Keenan,Peter Lord,FlushedAway,2006,DreamWorks
47,Joe Keenan,Maryann Garger,FlushedAway,2006,DreamWorks
48,Joe Keenan,Cecil Kramer,FlushedAway,2006,DreamWorks
49,Joe Keenan,Steve Pegram,FlushedAway,2006,DreamWorks
50,Joe Keenan,David Sproxton,FlushedAway,2006,DreamWorks
51,William Davies,Peter Lord,FlushedAway,2006,DreamWorks
52,William Davies,Maryann Garger,FlushedAway,2006,DreamWorks
53,William Davies,Cecil Kramer,FlushedAway,2006,DreamWorks
54,William Davies,Steve Pegram,FlushedAway,2006,DreamWorks
55,William Davies,David Sproxton,FlushedAway,2006,DreamWorks
56,Peter Lord,Maryann Garger,FlushedAway,2006,DreamWorks
57,Peter Lord,Cecil Kramer,FlushedAway,2006,DreamWorks
58,Peter Lord,Steve Pegram,FlushedAway,2006,DreamWorks
59,Peter Lord,David Sproxton,FlushedAway,2006,DreamWorks
60,Maryann Garger,Cecil Kramer,FlushedAway,2006,DreamWorks
61,Maryann Garger,Steve Pegram,FlushedAway,2006,DreamWorks
62,Maryann Garger,David Sproxton,FlushedAway,2006,DreamWorks
63,Cecil Kramer,Steve Pegram,FlushedAway,2006,DreamWorks
64,Cecil Kramer,David Sproxton,FlushedAway,2006,DreamWorks
65,Steve Pegram,David Sproxton,FlushedAway,2006,DreamWorks
0,Chris Miller,Raman Hui,Shrek3,2007,DreamWorks
1,Chris Miller,Jeffrey Price,Shrek3,2007,DreamWorks
2,Chris Miller,Peter S. Seaman,Shrek3,2007,DreamWorks
3,Chris Miller,Aron Warner,Shrek3,2007,DreamWorks
4,Chris Miller,Andrew Adamson,Shrek3,2007,DreamWorks
5,Chris Miller,William Steig,Shrek3,2007,DreamWorks
6,Chris Miller,Ted Elliott,Shrek3,2007,DreamWorks
7,Chris Miller,Terry Rossio,Shrek3,2007,DreamWorks
8,Chris Miller,Roger S.H. Schulman,Shrek3,2007,DreamWorks
9,Chris Miller,Joe Stillman,Shrek3,2007,DreamWorks
10,Chris Miller,Denise Nolan Cascino,Shrek3,2007,DreamWorks
11,Chris Miller,John H. Williams,Shrek3,2007,DreamWorks
12,Raman Hui,Jeffrey Price,Shrek3,2007,DreamWorks
13,Raman Hui,Peter S. Seaman,Shrek3,2007,DreamWorks
14,Raman Hui,Aron Warner,Shrek3,2007,DreamWorks
15,Raman Hui,Andrew Adamson,Shrek3,2007,DreamWorks
16,Raman Hui,William Steig,Shrek3,2007,DreamWorks
17,Raman Hui,Ted Elliott,Shrek3,2007,DreamWorks
18,Raman Hui,Terry Rossio,Shrek3,2007,DreamWorks
19,Raman Hui,Roger S.H. Schulman,Shrek3,2007,DreamWorks
20,Raman Hui,Joe Stillman,Shrek3,2007,DreamWorks
21,Raman Hui,Denise Nolan Cascino,Shrek3,2007,DreamWorks
22,Raman Hui,John H. Williams,Shrek3,2007,DreamWorks
23,Jeffrey Price,Peter S. Seaman,Shrek3,2007,DreamWorks
24,Jeffrey Price,Aron Warner,Shrek3,2007,DreamWorks
25,Jeffrey Price,Andrew Adamson,Shrek3,2007,DreamWorks
26,Jeffrey Price,William Steig,Shrek3,2007,DreamWorks
27,Jeffrey Price,Ted Elliott,Shrek3,2007,DreamWorks
28,Jeffrey Price,Terry Rossio,Shrek3,2007,DreamWorks
29,Jeffrey Price,Roger S.H. Schulman,Shrek3,2007,DreamWorks
30,Jeffrey Price,Joe Stillman,Shrek3,2007,DreamWorks
31,Jeffrey Price,Denise Nolan Cascino,Shrek3,2007,DreamWorks
32,Jeffrey Price,John H. Williams,Shrek3,2007,DreamWorks
33,Peter S. Seaman,Aron Warner,Shrek3,2007,DreamWorks
34,Peter S. Seaman,Andrew Adamson,Shrek3,2007,DreamWorks
35,Peter S. Seaman,William Steig,Shrek3,2007,DreamWorks
36,Peter S. Seaman,Ted Elliott,Shrek3,2007,DreamWorks
37,Peter S. Seaman,Terry Rossio,Shrek3,2007,DreamWorks
38,Peter S. Seaman,Roger S.H. Schulman,Shrek3,2007,DreamWorks
39,Peter S. Seaman,Joe Stillman,Shrek3,2007,DreamWorks
40,Peter S. Seaman,Denise Nolan Cascino,Shrek3,2007,DreamWorks
41,Peter S. Seaman,John H. Williams,Shrek3,2007,DreamWorks
42,Aron Warner,Andrew Adamson,Shrek3,2007,DreamWorks
43,Aron Warner,William Steig,Shrek3,2007,DreamWorks
44,Aron Warner,Ted Elliott,Shrek3,2007,DreamWorks
45,Aron Warner,Terry Rossio,Shrek3,2007,DreamWorks
46,Aron Warner,Roger S.H. Schulman,Shrek3,2007,DreamWorks
47,Aron Warner,Joe Stillman,Shrek3,2007,DreamWorks
48,Aron Warner,Denise Nolan Cascino,Shrek3,2007,DreamWorks
49,Aron Warner,John H. Williams,Shrek3,2007,DreamWorks
50,Andrew Adamson,William Steig,Shrek3,2007,DreamWorks
51,Andrew Adamson,Ted Elliott,Shrek3,2007,DreamWorks
52,Andrew Adamson,Terry Rossio,Shrek3,2007,DreamWorks
53,Andrew Adamson,Roger S.H. Schulman,Shrek3,2007,DreamWorks
54,Andrew Adamson,Joe Stillman,Shrek3,2007,DreamWorks
55,Andrew Adamson,Denise Nolan Cascino,Shrek3,2007,DreamWorks
56,Andrew Adamson,John H. Williams,Shrek3,2007,DreamWorks
57,William Steig,Ted Elliott,Shrek3,2007,DreamWorks
58,William Steig,Terry Rossio,Shrek3,2007,DreamWorks
59,William Steig,Roger S.H. Schulman,Shrek3,2007,DreamWorks
60,William Steig,Joe Stillman,Shrek3,2007,DreamWorks
61,William Steig,Denise Nolan Cascino,Shrek3,2007,DreamWorks
62,William Steig,John H. Williams,Shrek3,2007,DreamWorks
63,Ted Elliott,Terry Rossio,Shrek3,2007,DreamWorks
64,Ted Elliott,Roger S.H. Schulman,Shrek3,2007,DreamWorks
65,Ted Elliott,Joe Stillman,Shrek3,2007,DreamWorks
66,Ted Elliott,Denise Nolan Cascino,Shrek3,2007,DreamWorks
67,Ted Elliott,John H. Williams,Shrek3,2007,DreamWorks
68,Terry Rossio,Roger S.H. Schulman,Shrek3,2007,DreamWorks
69,Terry Rossio,Joe Stillman,Shrek3,2007,DreamWorks
70,Terry Rossio,Denise Nolan Cascino,Shrek3,2007,DreamWorks
71,Terry Rossio,John H. Williams,Shrek3,2007,DreamWorks
72,Roger S.H. Schulman,Joe Stillman,Shrek3,2007,DreamWorks
73,Roger S.H. Schulman,Denise Nolan Cascino,Shrek3,2007,DreamWorks
74,Roger S.H. Schulman,John H. Williams,Shrek3,2007,DreamWorks
75,Joe Stillman,Denise Nolan Cascino,Shrek3,2007,DreamWorks
76,Joe Stillman,John H. Williams,Shrek3,2007,DreamWorks
77,Denise Nolan Cascino,John H. Williams,Shrek3,2007,DreamWorks
0,Simon J. Smith,Steve Hickner,BeeMovie,2007,DreamWorks
1,Simon J. Smith,Jerry Seinfeld,BeeMovie,2007,DreamWorks
2,Simon J. Smith,Spike Feresten,BeeMovie,2007,DreamWorks
3,Simon J. Smith,Barry Marder,BeeMovie,2007,DreamWorks
4,Simon J. Smith,Andy Robin,BeeMovie,2007,DreamWorks
5,Simon J. Smith,Chuck Martin,BeeMovie,2007,DreamWorks
6,Simon J. Smith,Tom Papa,BeeMovie,2007,DreamWorks
7,Simon J. Smith,Christina Steinberg,BeeMovie,2007,DreamWorks
8,Simon J. Smith,Cameron Stevning,BeeMovie,2007,DreamWorks
9,Simon J. Smith,Mark Swift,BeeMovie,2007,DreamWorks
10,Steve Hickner,Jerry Seinfeld,BeeMovie,2007,DreamWorks
11,Steve Hickner,Spike Feresten,BeeMovie,2007,DreamWorks
12,Steve Hickner,Barry Marder,BeeMovie,2007,DreamWorks
13,Steve Hickner,Andy Robin,BeeMovie,2007,DreamWorks
14,Steve Hickner,Chuck Martin,BeeMovie,2007,DreamWorks
15,Steve Hickner,Tom Papa,BeeMovie,2007,DreamWorks
16,Steve Hickner,Christina Steinberg,BeeMovie,2007,DreamWorks
17,Steve Hickner,Cameron Stevning,BeeMovie,2007,DreamWorks
18,Steve Hickner,Mark Swift,BeeMovie,2007,DreamWorks
19,Jerry Seinfeld,Spike Feresten,BeeMovie,2007,DreamWorks
20,Jerry Seinfeld,Barry Marder,BeeMovie,2007,DreamWorks
21,Jerry Seinfeld,Andy Robin,BeeMovie,2007,DreamWorks
22,Jerry Seinfeld,Chuck Martin,BeeMovie,2007,DreamWorks
23,Jerry Seinfeld,Tom Papa,BeeMovie,2007,DreamWorks
24,Jerry Seinfeld,Christina Steinberg,BeeMovie,2007,DreamWorks
25,Jerry Seinfeld,Cameron Stevning,BeeMovie,2007,DreamWorks
26,Jerry Seinfeld,Mark Swift,BeeMovie,2007,DreamWorks
27,Spike Feresten,Barry Marder,BeeMovie,2007,DreamWorks
28,Spike Feresten,Andy Robin,BeeMovie,2007,DreamWorks
29,Spike Feresten,Chuck Martin,BeeMovie,2007,DreamWorks
30,Spike Feresten,Tom Papa,BeeMovie,2007,DreamWorks
31,Spike Feresten,Christina Steinberg,BeeMovie,2007,DreamWorks
32,Spike Feresten,Cameron Stevning,BeeMovie,2007,DreamWorks
33,Spike Feresten,Mark Swift,BeeMovie,2007,DreamWorks
34,Barry Marder,Andy Robin,BeeMovie,2007,DreamWorks
35,Barry Marder,Chuck Martin,BeeMovie,2007,DreamWorks
36,Barry Marder,Tom Papa,BeeMovie,2007,DreamWorks
37,Barry Marder,Christina Steinberg,BeeMovie,2007,DreamWorks
38,Barry Marder,Cameron Stevning,BeeMovie,2007,DreamWorks
39,Barry Marder,Mark Swift,BeeMovie,2007,DreamWorks
40,Andy Robin,Chuck Martin,BeeMovie,2007,DreamWorks
41,Andy Robin,Tom Papa,BeeMovie,2007,DreamWorks
42,Andy Robin,Christina Steinberg,BeeMovie,2007,DreamWorks
43,Andy Robin,Cameron Stevning,BeeMovie,2007,DreamWorks
44,Andy Robin,Mark Swift,BeeMovie,2007,DreamWorks
45,Chuck Martin,Tom Papa,BeeMovie,2007,DreamWorks
46,Chuck Martin,Christina Steinberg,BeeMovie,2007,DreamWorks
47,Chuck Martin,Cameron Stevning,BeeMovie,2007,DreamWorks
48,Chuck Martin,Mark Swift,BeeMovie,2007,DreamWorks
49,Tom Papa,Christina Steinberg,BeeMovie,2007,DreamWorks
50,Tom Papa,Cameron Stevning,BeeMovie,2007,DreamWorks
51,Tom Papa,Mark Swift,BeeMovie,2007,DreamWorks
52,Christina Steinberg,Cameron Stevning,BeeMovie,2007,DreamWorks
53,Christina Steinberg,Mark Swift,BeeMovie,2007,DreamWorks
54,Cameron Stevning,Mark Swift,BeeMovie,2007,DreamWorks
0,Mark Osborne,John Stevenson,KungFuPanda,2008,DreamWorks
1,Mark Osborne,Jonathan Aibel,KungFuPanda,2008,DreamWorks
2,Mark Osborne,Glenn Berger,KungFuPanda,2008,DreamWorks
3,Mark Osborne,Ethan Reiff,KungFuPanda,2008,DreamWorks
4,Mark Osborne,Cyrus Voris,KungFuPanda,2008,DreamWorks
5,Mark Osborne,Melissa Cobb,KungFuPanda,2008,DreamWorks
6,Mark Osborne,Bill Damaschke,KungFuPanda,2008,DreamWorks
7,Mark Osborne,Lorne Orleans,KungFuPanda,2008,DreamWorks
8,Mark Osborne,Kristina Reed,KungFuPanda,2008,DreamWorks
9,John Stevenson,Jonathan Aibel,KungFuPanda,2008,DreamWorks
10,John Stevenson,Glenn Berger,KungFuPanda,2008,DreamWorks
11,John Stevenson,Ethan Reiff,KungFuPanda,2008,DreamWorks
12,John Stevenson,Cyrus Voris,KungFuPanda,2008,DreamWorks
13,John Stevenson,Melissa Cobb,KungFuPanda,2008,DreamWorks
14,John Stevenson,Bill Damaschke,KungFuPanda,2008,DreamWorks
15,John Stevenson,Lorne Orleans,KungFuPanda,2008,DreamWorks
16,John Stevenson,Kristina Reed,KungFuPanda,2008,DreamWorks
17,Jonathan Aibel,Glenn Berger,KungFuPanda,2008,DreamWorks
18,Jonathan Aibel,Ethan Reiff,KungFuPanda,2008,DreamWorks
19,Jonathan Aibel,Cyrus Voris,KungFuPanda,2008,DreamWorks
20,Jonathan Aibel,Melissa Cobb,KungFuPanda,2008,DreamWorks
21,Jonathan Aibel,Bill Damaschke,KungFuPanda,2008,DreamWorks
22,Jonathan Aibel,Lorne Orleans,KungFuPanda,2008,DreamWorks
23,Jonathan Aibel,Kristina Reed,KungFuPanda,2008,DreamWorks
24,Glenn Berger,Ethan Reiff,KungFuPanda,2008,DreamWorks
25,Glenn Berger,Cyrus Voris,KungFuPanda,2008,DreamWorks
26,Glenn Berger,Melissa Cobb,KungFuPanda,2008,DreamWorks
27,Glenn Berger,Bill Damaschke,KungFuPanda,2008,DreamWorks
28,Glenn Berger,Lorne Orleans,KungFuPanda,2008,DreamWorks
29,Glenn Berger,Kristina Reed,KungFuPanda,2008,DreamWorks
30,Ethan Reiff,Cyrus Voris,KungFuPanda,2008,DreamWorks
31,Ethan Reiff,Melissa Cobb,KungFuPanda,2008,DreamWorks
32,Ethan Reiff,Bill Damaschke,KungFuPanda,2008,DreamWorks
33,Ethan Reiff,Lorne Orleans,KungFuPanda,2008,DreamWorks
34,Ethan Reiff,Kristina Reed,KungFuPanda,2008,DreamWorks
35,Cyrus Voris,Melissa Cobb,KungFuPanda,2008,DreamWorks
36,Cyrus Voris,Bill Damaschke,KungFuPanda,2008,DreamWorks
37,Cyrus Voris,Lorne Orleans,KungFuPanda,2008,DreamWorks
38,Cyrus Voris,Kristina Reed,KungFuPanda,2008,DreamWorks
39,Melissa Cobb,Bill Damaschke,KungFuPanda,2008,DreamWorks
40,Melissa Cobb,Lorne Orleans,KungFuPanda,2008,DreamWorks
41,Melissa Cobb,Kristina Reed,KungFuPanda,2008,DreamWorks
42,Bill Damaschke,Lorne Orleans,KungFuPanda,2008,DreamWorks
43,Bill Damaschke,Kristina Reed,KungFuPanda,2008,DreamWorks
44,Lorne Orleans,Kristina Reed,KungFuPanda,2008,DreamWorks
0,Eric Darnell,Tom McGrath,Madagascar2,2008,DreamWorks
1,Eric Darnell,Etan Cohen,Madagascar2,2008,DreamWorks
2,Eric Darnell,Mark Burton,Madagascar2,2008,DreamWorks
3,Eric Darnell,Billy Frolick,Madagascar2,2008,DreamWorks
4,Eric Darnell,Lisa J. Freberg,Madagascar2,2008,DreamWorks
5,Eric Darnell,Lorne Orleans,Madagascar2,2008,DreamWorks
6,Eric Darnell,Mireille Soria,Madagascar2,2008,DreamWorks
7,Eric Darnell,Mark Swift,Madagascar2,2008,DreamWorks
8,Tom McGrath,Etan Cohen,Madagascar2,2008,DreamWorks
9,Tom McGrath,Mark Burton,Madagascar2,2008,DreamWorks
10,Tom McGrath,Billy Frolick,Madagascar2,2008,DreamWorks
11,Tom McGrath,Lisa J. Freberg,Madagascar2,2008,DreamWorks
12,Tom McGrath,Lorne Orleans,Madagascar2,2008,DreamWorks
13,Tom McGrath,Mireille Soria,Madagascar2,2008,DreamWorks
14,Tom McGrath,Mark Swift,Madagascar2,2008,DreamWorks
15,Etan Cohen,Mark Burton,Madagascar2,2008,DreamWorks
16,Etan Cohen,Billy Frolick,Madagascar2,2008,DreamWorks
17,Etan Cohen,Lisa J. Freberg,Madagascar2,2008,DreamWorks
18,Etan Cohen,Lorne Orleans,Madagascar2,2008,DreamWorks
19,Etan Cohen,Mireille Soria,Madagascar2,2008,DreamWorks
20,Etan Cohen,Mark Swift,Madagascar2,2008,DreamWorks
21,Mark Burton,Billy Frolick,Madagascar2,2008,DreamWorks
22,Mark Burton,Lisa J. Freberg,Madagascar2,2008,DreamWorks
23,Mark Burton,Lorne Orleans,Madagascar2,2008,DreamWorks
24,Mark Burton,Mireille Soria,Madagascar2,2008,DreamWorks
25,Mark Burton,Mark Swift,Madagascar2,2008,DreamWorks
26,Billy Frolick,Lisa J. Freberg,Madagascar2,2008,DreamWorks
